Year,Month,For Lifeline Customers,kWh Consumption,Generation Charge,Previous Months Adjustment on Generation Cost,Previous Years Adjustment,Power Act Reduction,Transmission Charge,System Loss Charge,Distribution Charge,Distribution Rate True-UP,Supply Charge,Supply Cust Charge,Metering Charge,Metering Cust Charge,Reset Cost Adj,Lifeline Discount,Lifeline Rate Subsidy,Snr. Citizen Subsidy,Cross Subsidy Charge,CERA Refund,Current RPT,Local Franchise Tax,VAT,Energy Tax,Universal Charge,FIT-All Renewable,Total Bill
2017,2,False,400,4.3212,,,,0.9051,0.4381,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0890,0.0001,,,,0.0414,0.8474,,0.3524,0.1240,9.6367
2017,2,False,500,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0890,0.0001,,,,0.0439,0.9090,,0.3524,0.1240,10.2111
2017,2,False,600,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0890,0.0001,,,,0.0439,0.9081,,0.3524,0.1240,10.2030
2017,2,False,700,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0890,0.0001,,,,0.0438,0.9075,0.0071,0.3524,0.1240,10.2043
2017,2,False,800,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0890,0.0001,,,,0.0438,0.9070,0.0188,0.3524,0.1240,10.2116
2017,2,False,900,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0890,0.0001,,,,0.0438,0.9067,0.0278,0.3524,0.1240,10.2172
2017,2,False,1000,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0890,0.0001,,,,0.0438,0.9064,0.0350,0.3524,0.1240,10.2217
2017,2,False,1500,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0890,0.0001,,,,0.0438,0.9055,0.0900,0.3524,0.1240,10.2685
2017,2,False,3000,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0890,0.0001,,,,0.0437,0.9046,0.2200,0.3524,0.1240,10.3904
2017,2,False,5000,4.3212,,,,0.9051,0.4381,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0890,0.0001,,,,0.0437,0.9043,0.2720,0.3524,0.1240,10.4391
2017,3,True,50,4.9014,,,,0.8927,0.4820,1.0012,,0.5085,0.3346,0.3377,0.1000,,(4.2791),,,,,,0.0214,0.3186,,0.3524,0.1240,5.0954
2017,3,True,70,4.9014,,,,0.8927,0.4820,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.9519),,,,,,0.0274,0.4637,,0.3524,0.1240,6.4495
2017,3,True,100,4.9014,,,,0.8927,0.4820,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.6682),,,,,,0.0334,0.6072,,0.3524,0.1240,7.7897
2017,3,False,200,4.9014,,,,0.8927,0.4820,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.1078,0.0001,,,,0.0417,0.8083,,0.3524,0.1240,9.6665
2017,3,False,300,4.9014,,,,0.8927,0.4820,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.1078,0.0001,,,,0.0431,0.8422,,0.3524,0.1240,9.9827
2017,3,False,400,4.9014,,,,0.8927,0.4820,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.1078,0.0001,,,,0.0445,0.8761,,0.3524,0.1240,10.2990
2017,3,False,500,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.1078,0.0001,,,,0.0471,0.9377,,0.3524,0.1240,10.8735
2017,3,False,600,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.1078,0.0001,,,,0.0470,0.9368,,0.3524,0.1240,10.8653
2017,3,False,700,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.1078,0.0001,,,,0.0470,0.9362,0.0071,0.3524,0.1240,10.8666
2017,3,False,800,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.1078,0.0001,,,,0.0470,0.9357,0.0188,0.3524,0.1240,10.8739
2017,3,False,900,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.1078,0.0001,,,,0.0470,0.9353,0.0278,0.3524,0.1240,10.8795
2017,3,False,1000,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.1078,0.0001,,,,0.0470,0.9350,0.0350,0.3524,0.1240,10.8840
2017,3,False,1500,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.1078,0.0001,,,,0.0469,0.9342,0.0900,0.3524,0.1240,10.9309
2017,3,False,3000,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.1078,0.0001,,,,0.0469,0.9333,0.2200,0.3524,0.1240,11.0527
2017,3,False,5000,4.9014,,,,0.8927,0.4820,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.1078,0.0001,,,,0.0469,0.9329,0.2720,0.3524,0.1240,11.1015
2017,4,True,50,5.0965,,,,0.8298,0.5007,1.0012,,0.5085,0.3346,0.3377,0.1000,,(4.3545),,,,,,0.0218,0.3651,,0.3524,0.1240,5.2178
2017,4,True,70,5.0965,,,,0.8298,0.5007,1.0012,,0.5085,0.2390,0.3377,0.0714,,(3.0047),,,,,,0.0279,0.5129,,0.3524,0.1240,6.5973
2017,4,True,100,5.0965,,,,0.8298,0.5007,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.6983),,,,,,0.0340,0.6592,,0.3524,0.1240,7.9629
2017,4,False,200,5.0965,,,,0.8298,0.5007,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.1246,0.0001,,,,0.0425,0.8660,,0.3524,0.1240,9.8927
2017,4,False,300,5.0965,,,,0.8298,0.5007,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.1246,0.0001,,,,0.0439,0.8998,,0.3524,0.1240,10.2088
2017,4,False,400,5.0965,,,,0.8298,0.5007,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.1246,0.0001,,,,0.0453,0.9337,,0.3524,0.1240,10.5252
2017,4,False,500,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.1246,0.0001,,,,0.0479,0.9953,,0.3524,0.1240,11.0996
2017,4,False,600,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.1246,0.0001,,,,0.0479,0.9944,,0.3524,0.1240,11.0915
2017,4,False,700,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.1246,0.0001,,,,0.0478,0.9938,0.0071,0.3524,0.1240,11.0928
2017,4,False,800,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.1246,0.0001,,,,0.0478,0.9933,0.0188,0.3524,0.1240,11.1001
2017,4,False,900,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.1246,0.0001,,,,0.0478,0.9930,0.0278,0.3524,0.1240,11.1057
2017,4,False,1000,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.1246,0.0001,,,,0.0478,0.9927,0.0350,0.3524,0.1240,11.1102
2017,4,False,1500,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.1246,0.0001,,,,0.0478,0.9918,0.0900,0.3524,0.1240,11.1570
2017,4,False,3000,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.1246,0.0001,,,,0.0477,0.9909,0.2200,0.3524,0.1240,11.2789
2017,4,False,5000,5.0965,,,,0.8298,0.5007,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.1246,0.0001,,,,0.0477,0.9906,0.2720,0.3524,0.1240,11.3276
2017,5,True,50,4.8839,,,,0.8499,0.4742,1.0012,,0.5085,0.3346,0.3377,0.1000,,(4.2450),,,,,,0.0212,0.3490,,0.3524,0.1240,5.0916
2017,5,True,70,4.8839,,,,0.8499,0.4742,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.9280),,,,,,0.0272,0.4928,,0.3524,0.1240,6.4342
2017,5,True,100,4.8839,,,,0.8499,0.4742,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.6545),,,,,,0.0331,0.6352,,0.3524,0.1240,7.7628
2017,5,False,200,4.8839,,,,0.8499,0.4742,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0880,0.0001,,,,0.0413,0.8322,,0.3524,0.1240,9.6021
2017,5,False,300,4.8839,,,,0.8499,0.4742,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0880,0.0001,,,,0.0427,0.8661,,0.3524,0.1240,9.9182
2017,5,False,400,4.8839,,,,0.8499,0.4742,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0880,0.0001,,,,0.0441,0.9000,,0.3524,0.1240,10.2346
2017,5,False,500,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0880,0.0001,,,,0.0466,0.9616,,0.3524,0.1240,10.8090
2017,5,False,600,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0880,0.0001,,,,0.0466,0.9607,,0.3524,0.1240,10.8009
2017,5,False,700,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0880,0.0001,,,,0.0466,0.9601,0.0071,0.3524,0.1240,10.8022
2017,5,False,800,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0880,0.0001,,,,0.0465,0.9596,0.0188,0.3524,0.1240,10.8094
2017,5,False,900,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0880,0.0001,,,,0.0465,0.9592,0.0278,0.3524,0.1240,10.8151
2017,5,False,1000,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0880,0.0001,,,,0.0465,0.9589,0.0350,0.3524,0.1240,10.8196
2017,5,False,1500,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0880,0.0001,,,,0.0465,0.9581,0.0900,0.3524,0.1240,10.8664
2017,5,False,3000,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0880,0.0001,,,,0.0464,0.9572,0.2200,0.3524,0.1240,10.9883
2017,5,False,5000,4.8839,,,,0.8499,0.4742,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0880,0.0001,,,,0.0464,0.9568,0.2720,0.3524,0.1240,11.0370
2017,6,True,50,3.8586,,,,0.7379,0.2666,1.0012,,0.5085,0.3346,0.3377,0.1000,,(3.5726),,,,,,0.0179,0.3276,,0.3524,0.1830,4.4534
2017,6,True,70,3.8586,,,,0.7379,0.2666,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.4573),,,,,,0.0228,0.4471,,0.3524,0.1830,5.5689
2017,6,True,100,3.8586,,,,0.7379,0.2666,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.3856),,,,,,0.0277,0.5651,,0.3524,0.1830,6.6705
2017,6,False,200,3.8586,,,,0.7379,0.2666,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0599,(0.0002),,,,0.0344,0.7263,,0.3524,0.1830,8.1750
2017,6,False,300,3.8586,,,,0.7379,0.2666,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0599,(0.0002),,,,0.0358,0.7602,,0.3524,0.1830,8.4911
2017,6,False,400,3.8586,,,,0.7379,0.2666,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0599,(0.0002),,,,0.0372,0.7941,,0.3524,0.1830,8.8075
2017,6,False,500,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0599,(0.0002),,,,0.0398,0.8556,,0.3524,0.1830,9.3819
2017,6,False,600,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0599,(0.0002),,,,0.0397,0.8548,,0.3524,0.1830,9.3738
2017,6,False,700,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0599,(0.0002),,,,0.0397,0.8541,0.0071,0.3524,0.1830,9.3751
2017,6,False,800,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0599,(0.0002),,,,0.0397,0.8537,0.0188,0.3524,0.1830,9.3824
2017,6,False,900,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0599,(0.0002),,,,0.0397,0.8533,0.0278,0.3524,0.1830,9.3880
2017,6,False,1000,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0599,(0.0002),,,,0.0396,0.8530,0.0350,0.3524,0.1830,9.3925
2017,6,False,1500,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0599,(0.0002),,,,0.0396,0.8521,0.0900,0.3524,0.1830,9.4393
2017,6,False,3000,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0599,(0.0002),,,,0.0396,0.8513,0.2200,0.3524,0.1830,9.5612
2017,6,False,5000,3.8586,,,,0.7379,0.2666,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0599,(0.0002),,,,0.0396,0.8509,0.2720,0.3524,0.1830,9.6099
2017,8,True,50,3.9763,,,,0.7804,0.2716,1.0012,,0.5085,0.3346,0.3377,0.1000,,(3.6552),,,,,,0.0183,0.3410,,0.3789,0.1830,4.5763
2017,8,True,70,3.9763,,,,0.7804,0.2716,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.5151),,,,,,0.0234,0.4635,,0.3789,0.1830,5.7197
2017,8,True,100,3.9763,,,,0.7804,0.2716,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.4186),,,,,,0.0284,0.5845,,0.3789,0.1830,6.8492
2017,8,False,200,3.9763,,,,0.7804,0.2716,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0546,(0.0002),,,,0.0352,0.7490,,0.3789,0.1830,8.3849
2017,8,False,300,3.9763,,,,0.7804,0.2716,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0546,(0.0002),,,,0.0366,0.7829,,0.3789,0.1830,8.7011
2017,8,False,400,3.9763,,,,0.7804,0.2716,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0546,(0.0002),,,,0.0380,0.8168,,0.3789,0.1830,9.0174
2017,8,False,500,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0546,(0.0002),,,,0.0406,0.8784,,0.3789,0.1830,9.5919
2017,8,False,600,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0546,(0.0002),,,,0.0405,0.8775,,0.3789,0.1830,9.5837
2017,8,False,700,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0546,(0.0002),,,,0.0405,0.8769,0.0071,0.3789,0.1830,9.5850
2017,8,False,800,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0546,(0.0002),,,,0.0405,0.8764,0.0188,0.3789,0.1830,9.5923
2017,8,False,900,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0546,(0.0002),,,,0.0405,0.8760,0.0278,0.3789,0.1830,9.5979
2017,8,False,1000,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0546,(0.0002),,,,0.0404,0.8757,0.0350,0.3789,0.1830,9.6024
2017,8,False,1500,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0546,(0.0002),,,,0.0404,0.8749,0.0900,0.3789,0.1830,9.6493
2017,8,False,3000,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0546,(0.0002),,,,0.0404,0.8740,0.2200,0.3789,0.1830,9.7711
2017,8,False,5000,3.9763,,,,0.7804,0.2716,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0546,(0.0002),,,,0.0404,0.8737,0.2720,0.3789,0.1830,9.8199
2017,9,True,50,4.5378,,,,0.7294,0.5314,1.0012,,0.5085,0.3346,0.3377,0.1000,,(4.0403),,,,,,0.0202,0.3624,,0.3789,0.1830,4.9848
2017,9,True,70,4.5378,,,,0.7294,0.5314,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.7848),,,,,,0.0259,0.4988,,0.3789,0.1830,6.2583
2017,9,True,100,4.5378,,,,0.7294,0.5314,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.5727),,,,,,0.0315,0.6338,,0.3789,0.1830,7.5178
2017,9,False,200,4.5378,,,,0.7294,0.5314,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0738,0.0003,,,,0.0391,0.8193,,0.3789,0.1830,9.2491
2017,9,False,300,4.5378,,,,0.7294,0.5314,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0738,0.0003,,,,0.0405,0.8532,,0.3789,0.1830,9.5652
2017,9,False,400,4.5378,,,,0.7294,0.5314,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0738,0.0003,,,,0.0420,0.8871,,0.3789,0.1830,9.8816
2017,9,False,500,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0738,0.0003,,,,0.0445,0.9486,,0.3789,0.1830,10.4561
2017,9,False,600,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0738,0.0003,,,,0.0445,0.9477,,0.3789,0.1830,10.4479
2017,9,False,700,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0738,0.0003,,,,0.0444,0.9471,0.0071,0.3789,0.1830,10.4492
2017,9,False,800,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0738,0.0003,,,,0.0444,0.9466,0.0188,0.3789,0.1830,10.4565
2017,9,False,900,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0738,0.0003,,,,0.0444,0.9463,0.0278,0.3789,0.1830,10.4621
2017,9,False,1000,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0738,0.0003,,,,0.0444,0.9460,0.0350,0.3789,0.1830,10.4666
2017,9,False,1500,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0738,0.0003,,,,0.0444,0.9451,0.0900,0.3789,0.1830,10.5135
2017,9,False,3000,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0738,0.0003,,,,0.0443,0.9442,0.2200,0.3789,0.1830,10.6353
2017,9,False,5000,4.5378,,,,0.7294,0.5314,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0738,0.0003,,,,0.0443,0.9439,0.2720,0.3789,0.1830,10.6840
2017,10,True,50,4.7155,,,,0.6701,0.4450,1.0012,,0.5085,0.3346,0.3377,0.1000,,(4.0563),,,,,,0.0203,0.3640,,0.3789,0.1830,5.0024
2017,10,True,70,4.7155,,,,0.6701,0.4450,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.7960),,,,,,0.0260,0.5010,,0.3789,0.1830,6.2813
2017,10,True,100,4.7155,,,,0.6701,0.4450,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.5791),,,,,,0.0316,0.6365,,0.3789,0.1830,7.5462
2017,10,False,200,4.7155,,,,0.6701,0.4450,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0730,0.0001,,,,0.0393,0.8227,,0.3789,0.1830,9.2836
2017,10,False,300,4.7155,,,,0.6701,0.4450,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0730,0.0001,,,,0.0407,0.8565,,0.3789,0.1830,9.5998
2017,10,False,400,4.7155,,,,0.6701,0.4450,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0730,0.0001,,,,0.0421,0.8904,,0.3789,0.1830,9.9162
2017,10,False,500,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0730,0.0001,,,,0.0447,0.9520,,0.3789,0.1830,10.4906
2017,10,False,600,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0730,0.0001,,,,0.0446,0.9511,,0.3789,0.1830,10.4824
2017,10,False,700,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0730,0.0001,,,,0.0446,0.9505,0.0071,0.3789,0.1830,10.4838
2017,10,False,800,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0730,0.0001,,,,0.0446,0.9500,0.0188,0.3789,0.1830,10.4910
2017,10,False,900,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0730,0.0001,,,,0.0446,0.9496,0.0278,0.3789,0.1830,10.4966
2017,10,False,1000,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0730,0.0001,,,,0.0446,0.9494,0.0350,0.3789,0.1830,10.5011
2017,10,False,1500,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0730,0.0001,,,,0.0445,0.9485,0.0900,0.3789,0.1830,10.5480
2017,10,False,3000,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0730,0.0001,,,,0.0445,0.9476,0.2200,0.3789,0.1830,10.6698
2017,10,False,5000,4.7155,,,,0.6701,0.4450,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0730,0.0001,,,,0.0445,0.9473,0.2720,0.3789,0.1830,10.7186
2017,11,True,50,4.9080,,,,0.7561,0.4644,1.0012,,0.5085,0.3346,0.3377,0.1000,,(4.2053),,,,,,0.0210,0.3803,,0.3789,0.1830,5.1685
2017,11,True,70,4.9080,,,,0.7561,0.4644,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.9002),,,,,,0.0269,0.5227,,0.3789,0.1830,6.4976
2017,11,True,100,4.9080,,,,0.7561,0.4644,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.6386),,,,,,0.0328,0.6636,,0.3789,0.1830,7.8129
2017,11,False,200,4.9080,,,,0.7561,0.4644,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0818,0.0001,,,,0.0408,0.8580,,0.3789,0.1830,9.6272
2017,11,False,300,4.9080,,,,0.7561,0.4644,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0818,0.0001,,,,0.0422,0.8919,,0.3789,0.1830,9.9434
2017,11,False,400,4.9080,,,,0.7561,0.4644,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0818,0.0001,,,,0.0436,0.9258,,0.3789,0.1830,10.2598
2017,11,False,500,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0818,0.0001,,,,0.0462,0.9873,,0.3789,0.1830,10.8342
2017,11,False,600,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0818,0.0001,,,,0.0462,0.9865,,0.3789,0.1830,10.8260
2017,11,False,700,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0818,0.0001,,,,0.0461,0.9858,0.0071,0.3789,0.1830,10.8274
2017,11,False,800,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0818,0.0001,,,,0.0461,0.9854,0.0188,0.3789,0.1830,10.8346
2017,11,False,900,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0818,0.0001,,,,0.0461,0.9850,0.0278,0.3789,0.1830,10.8402
2017,11,False,1000,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0818,0.0001,,,,0.0461,0.9847,0.0350,0.3789,0.1830,10.8447
2017,11,False,1500,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0818,0.0001,,,,0.0460,0.9838,0.0900,0.3789,0.1830,10.8916
2017,11,False,3000,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0056,0.3377,0.0017,,,0.0818,0.0001,,,,0.0460,0.9830,0.2200,0.3789,0.1830,11.0134
2017,11,False,5000,4.9080,,,,0.7561,0.4644,2.1387,,0.5085,0.0033,0.3377,0.0010,,,0.0818,0.0001,,,,0.0460,0.9826,0.2720,0.3789,0.1830,11.0622
2017,12,True,50,4.6045,,,,0.7375,0.4369,1.0012,,0.5085,0.3346,0.3377,0.1000,,(4.0305),,,,,,0.0202,0.3696,,0.3789,0.1830,4.9821
2017,12,True,70,4.6045,,,,0.7375,0.4369,1.0012,,0.5085,0.2390,0.3377,0.0714,,(2.7779),,,,,,0.0258,0.5057,,0.3789,0.1830,6.2523
2017,12,True,100,4.6045,,,,0.7375,0.4369,1.0012,,0.5085,0.1673,0.3377,0.0500,,(1.5687),,,,,,0.0314,0.6403,,0.3789,0.1830,7.5084
2017,12,False,200,4.6045,,,,0.7375,0.4369,1.0012,,0.5085,0.0837,0.3377,0.0250,,,0.0859,0.0001,,,,0.0391,0.8267,,0.3789,0.1830,9.2487
2017,12,False,300,4.6045,,,,0.7375,0.4369,1.3183,,0.5085,0.0558,0.3377,0.0167,,,0.0859,0.0001,,,,0.0405,0.8606,,0.3789,0.1830,9.5649
2017,12,False,400,4.6045,,,,0.7375,0.4369,1.6175,,0.5085,0.0418,0.3377,0.0125,,,0.0859,0.0001,,,,0.0419,0.8945,,0.3789,0.1830,9.8813
2017,12,False,500,4.6045,,,,0.7375,0.4369,2.1387,,0.5085,0.0335,0.3377,0.0100,,,0.0859,0.0001,,,,0.0445,0.9561,,0.3789,0.1830,10.4557
2017,12,False,600,4.6045,,,,0.7375,0.4369,2.1387,,0.5085,0.0279,0.3377,0.0083,,,0.0859,0.0001,,,,0.0444,0.9552,,0.3789,0.1830,10.4475
2017,12,False,700,4.6045,,,,0.7375,0.4369,2.1387,,0.5085,0.0239,0.3377,0.0071,,,0.0859,0.0001,,,,0.0444,0.9546,0.0071,0.3789,0.1830,10.4489
2017,12,False,800,4.6045,,,,0.7375,0.4369,2.1387,,0.5085,0.0209,0.3377,0.0063,,,0.0859,0.0001,,,,0.0444,0.9541,0.0188,0.3789,0.1830,10.4561
2017,12,False,900,4.6045,,,,0.7375,0.4369,2.1387,,0.5085,0.0186,0.3377,0.0056,,,0.0859,0.0001,,,,0.0444,0.9537,0.0278,0.3789,0.1830,10.4617
2017,12,False,1000,4.6045,,,,0.7375,0.4369,2.1387,,0.5085,0.0167,0.3377,0.0050,,,0.0859,0.0001,,,,0.0444,0.9534,0.0350,0.3789,0.1830,10.4662
2017,12,False,1500,4.6045,,,,0.7375,0.4369,2.1387,,0.5085,0.0112,0.3377,0.0033,,,0.0859,0.0001,,,,0.0443,0.9526,0.0900,0.3789,0.1830,10.5131
